playlist_id,track_id,pos
6065,5362,11
6065,14703,12
6065,1033,29
6065,9547,32
6065,397,36
6065,9183,37
6065,4720,38
6065,12589,42
6065,15653,45
6065,1849,54
6065,4312,59
6065,6085,60
6065,4531,63
6065,1779,64
6065,15758,69
6065,5282,70
6065,19287,74
6101,10496,0
6101,6892,1
6101,20263,3
6101,8560,4
6101,5905,5
6101,17597,6
6101,19662,7
6101,4060,8
6101,16749,9
6101,16948,10
6101,10577,11
6101,13671,12
6101,1144,13
6101,20321,14
6101,2412,16
6101,13167,17
6101,16235,19
6108,1221,-1
6108,18515,-1
6108,2445,1
6108,14659,2
6108,16540,3
6108,18763,5
6108,18078,7
6108,9825,8
6108,18578,9
6108,3373,10
6108,5167,12
6108,2132,13
6108,10930,14
6108,18059,15
6108,16297,16
6108,1710,18
6108,9797,24
6108,18569,28
6108,12129,32
6108,508,33
6108,15605,39
6108,16808,40
6108,9050,41
6108,653,42
6108,7100,43
6108,19455,45
6118,9705,0
6118,18649,1
6118,573,2
6118,8681,3
6118,14052,4
6118,541,5
6118,17538,6
6118,10250,7
6118,7619,8
6118,2705,9
6118,7855,11
6118,20140,14
6118,12594,15
6118,15699,17
6118,7866,19
6118,3671,20
6118,1794,21
6118,17546,22
6118,5242,23
6118,12591,24
6125,1595,-1
6125,15360,-1
6125,14819,0
6125,11477,1
6125,15265,3
6125,5606,4
6125,1149,5
6125,5141,7
6125,18220,8
6125,14826,9
6125,1111,10
6125,17912,11
6125,797,12
6125,10269,13
6125,8539,14
6125,12510,15
6125,11648,16
6125,10711,17
6125,2151,18
6125,16882,19
6125,12739,20
6125,15781,21
6125,15324,22
6125,14354,23
6125,6863,25
6125,20328,26
6125,3961,27
6125,13787,28
6125,2551,29
6125,2794,31
6125,7506,32
6125,15187,33
6125,11943,34
6125,18645,35
6125,362,38
6125,17865,39
6125,956,40
6125,19589,41
6125,14097,42
6125,17467,43
6125,19858,45
6125,15498,46
6125,15603,47
6125,11483,48
6125,19590,51
6125,11636,52
6125,3767,53
6125,4189,54
6125,11303,67
6149,7786,0
6149,12196,1
6149,13622,2
6149,7367,5
6149,6085,7
6149,16675,8
6149,4477,9
6149,394,12
6149,1056,14
6149,14306,15
6149,4578,16
6149,19075,18
6149,9804,20
6149,16650,21
6149,17777,25
6149,16062,26
6149,18743,27
6149,14904,29
6149,1353,32
6149,16379,34
6167,8731,0
6167,20266,2
6167,4683,3
6167,2076,4
6167,9466,5
6167,5992,6
6167,9940,7
6167,13939,8
6167,20501,9
6167,268,10
6167,17966,11
6167,17283,13
6167,20232,14
6167,15098,15
6167,2859,16
6167,18329,17
6167,11451,18
6167,9589,19
6167,18425,20
6167,11445,21
6167,20005,22
6167,6213,24
6167,3486,25
6167,16560,26
6167,19994,27
6167,7490,31
6167,6062,32
6167,2918,34
6167,19969,35
6167,5149,36
6167,14631,37
6167,17071,38
6167,1727,39
6167,13693,40
6167,13938,41
6167,10765,43
6167,1010,44
6167,7120,46
6167,18645,48
6167,7624,49
6167,19451,50
6167,3961,51
6168,6343,1
6168,8502,2
6168,4447,3
6168,5983,5
6168,12666,6
6168,6842,10
6168,17026,11
6168,18404,12
6168,1365,16
6168,14736,17
6170,3909,4
6170,15413,9
6170,2535,10
6170,17902,11
6170,17334,13
6170,15533,18
6170,20413,19
6170,7242,24
6170,4923,27
6170,13272,28
6185,2336,2
6185,20483,4
6185,4476,14
6185,3464,17
6185,18321,22
6185,11150,28
6185,3810,32
6185,1683,37
6185,15715,38
6185,5429,46
6185,10496,47
6185,19167,51
6185,12802,56
6185,5639,60
6185,8346,61
6185,8854,62
6185,9317,63
6220,15185,0
6220,6624,3
6220,2000,7
6220,8047,11
6220,663,13
6220,1082,14
6220,19825,15
6220,7309,16
6220,1466,17
6220,9847,18
6220,7596,19
6220,18824,20
6220,18856,21
6220,11534,22
6220,12248,23
6220,13107,24
6220,2139,25
6220,11510,28
6220,15299,29
6221,10996,0
6221,10183,1
6221,18909,2
6221,6818,3
6221,8198,4
6221,8047,5
6221,1466,6
6221,18852,8
6221,1992,9
6221,15563,10
6221,7874,11
6221,2177,12
6221,10206,13
6221,17744,14
6221,15496,15
6221,12395,16
6221,15308,19
6221,10625,20
6221,405,21
6221,13941,22
6221,13022,24
6221,14758,25
6221,10848,27
6221,16267,28
6221,8082,30
6221,16494,31
6221,9834,32
6221,17154,33
6221,9441,34
6221,11842,35
6221,1473,36
6221,15862,37
6224,18125,-1
6224,12776,0
6224,2098,1
6224,4476,3
6224,10405,4
6224,18478,6
6224,16913,7
6224,10552,8
6224,17354,11
6224,3915,14
6224,9419,18
6224,7412,19
6224,18287,24
6224,19813,29
6224,12626,37
6237,16984,-1
6237,8690,0
6237,3521,1
6237,5881,2
6237,10250,4
6237,2306,5
6237,11810,6
6237,2037,7
6237,12681,8
6237,19164,9
6237,1746,10
6237,6681,11
6237,3606,12
6237,15413,13
6237,4152,14
6237,5572,17
6237,2068,18
6237,11107,19
6237,14367,20
6237,2674,21
6237,20032,22
6258,1886,0
6258,10250,1
6258,2970,2
6258,13368,3
6258,17034,4
6258,5576,5
6258,6113,7
6258,550,11
6258,17157,12
6258,4069,13
6258,2117,14
6258,19813,16
6258,3463,17
6258,3811,18
6263,5100,2
6263,2765,3
6263,9311,4
6263,11961,5
6263,12639,7
6263,8304,8
6263,9599,9
6263,2912,10
6263,4970,12
6263,12953,14
6263,14335,16
6263,9291,18
6263,11474,20
6263,15669,21
6263,1195,22
6263,17459,24
6263,19797,25
6263,10250,27
6265,17617,0
6265,14176,1
6265,19939,3
6265,16474,4
6265,1674,6
6265,11369,7
6265,16725,8
6265,11702,9
6265,6524,10
6265,14023,15
6265,11421,16
6265,13990,17
6265,12438,19
6265,4853,20
6265,10591,21
6265,10852,22
6265,6090,25
6265,1486,26
6265,11943,28
6265,7619,30
6265,13359,32
6265,8445,33
6265,14547,35
6265,1586,37
6265,8874,39
6265,20466,42
6265,13640,43
6265,2559,44
6265,4072,48
6265,1190,52
6265,3330,57
6266,2091,0
6266,6932,1
6266,13250,4
6266,2497,6
6266,9214,8
6266,3870,9
6266,10878,10
6266,9690,12
6266,5621,13
6266,13507,15
6266,20263,18
6266,17630,20
6266,411,22
6266,15542,24
6266,19844,26
6269,20149,-1
6269,75,0
6269,1189,1
6269,8207,2
6269,12679,3
6269,9199,4
6269,10711,7
6269,16899,8
6269,2596,9
6269,15125,10
6269,16866,11
6269,17346,13
6269,1656,14
6269,3938,16
6269,4910,18
6269,5786,19
6269,11943,20
6269,14965,21
6269,10239,22
6269,12196,24
6269,6491,25
6269,8033,26
6269,1779,27
6269,7077,28
6269,15661,29
6269,7035,30
6269,2665,31
6269,13593,32
6269,5663,33
6269,16705,34
6269,12587,38
6269,10702,39
6269,467,40
6269,11496,41
6269,8342,42
6269,16100,44
6269,6788,45
6269,1900,48
6269,8620,49
6269,7506,51
6269,14826,52
6269,963,53
6269,7545,54
6269,18598,56
6269,4401,57
6269,14732,58
6269,2018,59
6269,14002,61
6269,19662,63
6269,2332,64
6269,20515,65
6269,8866,66
6269,12544,67
6269,2873,69
6269,18096,70
6269,20263,71
6269,2550,97
6368,281,0
6368,13678,1
6368,7920,2
6368,19414,3
6368,14176,5
6368,10207,7
6368,3811,9
6368,10636,10
6368,15053,11
6368,17906,12
6368,2663,13
6368,8223,14
6368,11257,15
6368,2317,16
6368,11049,17
6368,5541,18
6368,12516,21
6368,17034,22
6368,10041,23
6368,13368,24
6375,8377,0
6375,5089,1
6375,12869,2
6375,8118,3
6375,17774,4
6375,8360,5
6375,3347,6
6375,16920,7
6375,13686,8
6375,2891,9
6375,1050,10
6375,7814,11
6375,14277,12
6375,12104,13
6375,10414,14
6375,19366,15
6375,7308,16
6375,14758,17
6375,1635,19
6375,5903,20
6375,15530,21
6375,16997,22
6375,11373,23
6375,3295,24
6375,17200,25
6375,2540,26
6375,14309,27
6375,4106,28
6375,18617,29
6375,17556,30
6375,12633,31
6382,15781,0
6382,7394,2
6382,12450,3
6382,17203,4
6382,5606,7
6382,16601,8
6382,2780,9
6382,10629,11
6382,18428,12
6382,15204,13
6382,3811,14
6382,16820,15
6382,14255,17
6382,6242,19
6382,3551,21
6382,4422,22
6382,3977,24
6382,19616,25
6382,17154,26
6382,3648,27
6382,8866,28
6382,2912,29
6382,9974,30
6382,10336,32
6382,4009,35
6382,17906,36
6382,7009,37
6382,20134,38
6382,14535,39
6382,14337,40
6392,5180,3
6392,7833,4
6392,18774,5
6392,723,9
6392,17926,10
6392,17040,11
6392,4807,12
6392,1764,16
6392,2984,17
6392,9154,18
6399,4444,-1
6399,17432,-1
6399,8956,0
6399,17597,1
6399,13237,2
6399,13980,3
6399,15578,4
6399,17239,5
6399,13139,6
6399,3885,7
6399,18381,8
6399,20572,9
6399,15017,10
6399,16760,11
6399,6610,13
6399,18893,14
6399,9356,17
6399,2705,18
6399,4145,19
6399,17028,20
6399,10529,21
6399,13782,24
6399,14395,28
6399,7610,29
6399,4569,30
6399,4460,32
6399,5978,33
6399,8229,36
6416,235,-1
6416,3937,-1
6416,16282,-1
6416,15682,0
6416,12258,4
6416,13459,5
6416,13663,6
6416,9137,13
6416,15481,18
6426,5300,-1
6426,12526,-1
6426,13002,0
6426,9942,1
6426,12510,2
6426,19616,5
6426,2677,9
6426,20386,10
6426,5444,11
6426,15090,13
6426,8169,14
6426,14149,15
6426,5924,16
6426,12075,17
6426,9816,18
6426,3551,20
6426,1919,21
6426,2018,22
6426,2627,23
6426,1111,25
6426,1714,26
6426,15204,27
6426,6444,28
6426,4910,29
6426,7506,30
6426,9658,31
6426,5606,32
6426,5757,33
6426,10711,34
6426,14826,35
6426,5141,36
6426,14732,37
6426,10024,38
6426,11943,39
6426,3617,40
6426,20154,41
6426,2957,42
6426,15458,44
6426,9913,47
6426,8749,48
6426,11587,50
6426,3856,51
6426,15498,53
6426,13865,54
6426,5906,56
6426,15988,57
6426,17390,58
6426,11886,59
6432,13622,0
6432,394,1
6432,15594,2
6432,12940,3
6432,9804,4
6432,10339,5
6432,11029,9
6432,8112,10
6432,3476,11
6432,11282,12
6432,16465,13
6432,13155,14
6432,1041,16
6434,778,0
6434,9712,1
6434,8481,2
6434,20628,3
6434,20358,4
6434,13918,5
6434,1746,6
6434,675,7
6434,5453,8
6434,8911,9
6434,2587,10
6434,10070,11
6434,6059,12
6434,15670,13
6434,10,14
6434,7092,15
6434,4400,16
6434,2109,17
6434,573,18
6434,5903,19
6434,8728,20
6434,5383,21
6434,11959,22
6434,625,23
6434,9624,24
6434,18497,25
6434,13980,26
6434,3729,27
6434,16541,30
6434,18716,31
6434,12231,32
6434,4946,33
6434,15417,34
6434,1382,35
6434,10523,37
6434,18601,38
6456,2024,-1
6456,17311,-1
6456,9841,-1
6456,9587,-1
6456,5836,0
6456,16716,17
6456,20123,19
6456,5320,22
6456,12598,27
6493,18856,0
6493,14298,1
6493,16157,2
6493,6137,3
6493,18824,4
6493,9834,5
6493,9940,8
6493,10834,9
6493,663,10
6493,17576,12
6493,6026,16
6493,18315,17
6493,2551,18
6493,9504,19
6493,13074,20
6497,13782,0
6497,17239,1
6497,8956,2
6497,10496,3
6497,20572,4
6497,14395,5
6497,13980,6
6497,15578,7
6497,6253,8
6497,13139,9
6497,1746,10
6497,6357,11
6497,18649,12
6497,11107,13
6497,10828,14
6497,6892,15
6497,20203,16
6497,13101,17
6497,12563,18
6497,15209,19
6497,14837,20
6497,17096,21
6497,11896,22
6497,15259,23
6497,15641,24
6497,14151,26
6497,1805,27
6497,5576,28
6497,8160,29
6497,16471,30
6497,4460,31
6497,17597,32
6497,4444,33
6497,14013,34
6497,11661,35
6497,19844,36
6497,8229,37
6501,2445,0
6501,285,1
6501,11006,4
6501,8112,5
6501,6434,6
6501,4026,8
6501,7889,9
6501,4030,10
6501,3533,11
6501,10691,13
6501,13730,14
6501,6697,15
6501,18249,16
6501,5661,17
6501,9274,18
6501,5630,19
6501,9208,20
6501,10743,21
6501,4811,23
6501,17281,25
6501,3650,27
6501,8966,29
6501,5892,30
6501,10294,34
6501,7077,38
6501,11133,40
6501,3207,42
6501,18902,43
6501,17503,44
6501,16866,47
6501,4422,50
6501,8242,51
6501,8852,53
6501,8001,55
6501,1992,56
6501,12047,57
6501,1111,59
6501,1714,62
6501,9862,63
6501,6155,65
6501,13785,65
6502,15385,2
6502,15758,3
6502,20187,15
6502,18644,16
6502,3464,24
6502,4955,28
6502,1078,30
6502,15878,31
6502,8712,33
6502,12169,46
6502,5931,51
6505,14991,0
6505,10768,2
6505,19385,5
6505,1704,8
6505,4182,9
6505,6356,11
6505,17521,12
6505,19055,14
6505,10567,15
6505,14758,16
6505,8118,17
6505,11638,18
6505,20305,24
6505,9645,28
6505,7672,35
6510,1111,0
6510,6491,1
6510,1714,2
6510,11943,3
6510,4401,4
6510,16866,5
6510,12510,6
6510,20172,7
6510,4403,8
6510,10848,9
6510,315,10
6510,2997,11
6510,1149,12
6510,15900,13
6510,5606,14
6513,6985,0
6513,3700,1
6513,7498,3
6513,5950,4
6513,13592,6
6513,15511,7
6513,13426,8
6513,5968,9
6513,4833,10
6513,7172,12
6513,12237,14
6513,15218,17
6513,5312,18
6513,16311,25
6523,18404,1
6523,16486,2
6523,1641,3
6523,18421,4
6523,5359,5
6523,4058,6
6523,15090,9
6523,5100,10
6523,14033,11
6523,17869,12
6523,8514,13
6523,10379,14
6523,5564,15
6523,11614,16
6523,15781,17
6523,1133,18
6523,13234,19
6523,1271,20
6523,3551,21
6523,10708,22
6523,14547,23
6523,1580,25
6523,11930,26
6523,3490,27
6540,10591,0
6540,10585,1
6540,9669,2
6540,14354,3
6540,15781,4
6540,482,5
6540,4799,6
6540,14378,8
6540,1656,9
6540,11303,12
6540,2348,16
6540,5097,17
6540,19078,18
6540,19688,19
6540,15090,20
6540,6605,26
6540,17131,27
6540,2627,28
6540,14826,29
6540,1714,30
6540,16494,32
6540,18876,33
6540,16396,35
6540,4566,36
6540,7507,37
6541,13251,-1
6541,15015,3
6541,7969,4
6541,16494,8
6541,13346,13
6541,20480,14
6541,18832,19
6541,1503,23
6541,9941,24
6541,14269,25
6541,19431,26
6541,13856,27
6541,627,34
6578,14322,0
6578,2497,1
6578,2243,2
6578,19377,3
6578,15259,4
6578,411,5
6578,20548,6
6588,9186,0
6588,9249,1
6588,10323,3
6588,1344,4
6588,13874,7
6588,10543,8
6588,17563,9
6588,2603,10
6588,4947,13
6588,16457,14
6588,4148,15
6588,17820,16
6588,1476,18
6588,5088,19
6588,11344,21
6588,19462,23
6588,4774,24
6588,8356,25
6588,3860,26
6588,8725,27
6588,1944,28
6588,12550,29
6588,8526,31
6588,4369,32
6588,9388,33
6588,15029,34
6588,6695,35
6588,2508,36
6588,17200,37
6588,4543,39
6588,16205,41
6600,17707,0
6600,6681,1
6600,15767,2
6600,5881,5
6600,8018,6
6600,3431,8
6600,20242,9
6600,5469,10
6600,8745,11
6600,14367,12
6600,20592,13
6600,13640,16
6611,17420,-1
6611,17515,-1
6611,7400,0
6611,14453,1
6611,7577,2
6611,15558,4
6611,13165,5
6611,20571,8
6611,14400,9
6611,1852,10
6611,11164,12
6611,19075,16
6611,20056,17
6611,7387,18
6611,6914,19
6611,9477,21
6611,17702,22
6611,18214,23
6619,11740,1
6619,4180,2
6619,2166,3
6619,13129,4
6619,19076,5
6619,7921,11
6619,5602,12
6628,5036,0
6628,17516,2
6628,15750,4
6628,2255,5
6628,15988,11
6628,4954,12
6628,1443,13
6628,12426,14
6628,10346,16
6628,5463,18
6628,3698,19
6628,3001,20
6628,2812,21
6628,7085,22
6628,19510,23
6628,8658,24
6628,4944,25
6628,13188,26
6628,7984,27
6628,9623,28
6628,3830,29
6628,19786,30
6628,9383,34
6628,17093,35
6628,5859,36
6628,12307,37
6628,12612,38
6628,3556,39
6628,3040,40
6628,16965,42
6628,11803,44
6628,12960,46
6628,14360,47
6628,817,48
6628,14571,49
6628,2844,50
6628,5254,51
6628,3500,52
6628,3483,55
6628,308,57
6628,1290,58
6632,14227,-1
6632,378,0
6632,7187,1
6632,8637,2
6632,9383,3
6632,14716,4
6632,16303,6
6632,2122,9
6632,6287,10
6632,15369,11
6632,5193,13
6632,4541,14
6633,17398,0
6633,14983,1
6633,8599,2
6633,11369,3
6633,20548,4
6633,19950,5
6633,6144,6
6633,4175,7
6633,14826,8
6633,8179,10
6641,17088,1
6641,1779,4
6641,13507,5
6641,4969,6
6641,15660,7
6641,5786,12
6641,13822,16
6641,14796,20
6641,17346,21
6641,10706,22
6641,16866,23
6641,4834,24
6641,1580,26
6641,15661,28
6641,17901,29
6641,16984,30
6641,3788,34
6641,13470,38
6641,20581,39
6641,9134,41
6641,5116,42
6641,3120,47
6641,14805,52
6641,19427,55
6641,3234,57
6643,616,0
6643,1130,1
6643,3278,3
6643,10034,4
6643,3606,9
6643,1919,10
6643,3790,11
6643,12721,12
6643,660,13
6643,18138,14
6650,20254,-1
6650,4087,0
6650,607,1
6650,3943,2
6650,19510,3
6650,1391,5
6650,5859,6
6650,4301,7
6650,19426,9
6650,17593,11
6650,10235,13
6650,12806,16
6650,3688,17
6650,11531,18
6650,2950,22
6650,11157,23
6650,4095,24
6658,4847,-1
6658,1937,0
6658,11667,1
6658,18991,3
6658,12516,8
6658,8516,12
6658,15564,14
6658,7107,18
6658,2757,19
6658,13994,22
6658,16494,30
6658,4564,34
6658,3731,39
6658,14105,40
6658,3458,44
6661,20548,0
6661,2674,2
6661,2780,3
6661,13139,4
6661,17239,5
6661,13542,7
6661,8231,8
6661,18786,10
6661,13237,11
6661,14758,14
6661,20242,15
6661,20134,16
6672,6695,0
6672,2603,1
6672,18830,4
6672,1641,5
6672,8539,6
6672,2627,7
6672,17200,9
6672,3994,10
6672,830,11
6672,7499,12
6677,15301,1
6677,4549,4
6677,15459,6
6677,14134,7
6677,13747,12
6677,16896,13
6677,6736,16
6677,14053,17
6677,10434,19
6677,8857,21
6679,2151,1
6679,17040,3
6679,3040,8
6679,12307,10
6679,16632,11
6679,1443,12
6679,19584,14
6679,12715,15
6686,13226,0
6686,2836,1
6686,19053,2
6686,8794,3
6686,2378,5
6686,4718,7
6686,13063,8
6686,18744,11
6686,12490,12
6686,5290,14
6686,8474,16
6686,14147,17
6686,17246,18
6686,20238,19
6686,663,20
6686,20345,21
6686,9940,22
6686,12175,23
6686,16327,28
6686,19679,30
6686,205,31
6686,18856,32
6686,5644,33
6686,15322,34
6686,13543,35
6686,9834,36
6686,20501,37
6686,14262,38
6686,11688,39
6686,14210,51
6686,12835,52
6686,8922,55
6686,11789,57
6686,9619,58
6686,11005,60
6686,1348,61
6686,4802,63
6686,12941,65
6686,1147,67
6686,17151,71
6686,4940,73
6686,12868,77
6687,8181,0
6687,15775,1
6687,4301,2
6687,7989,3
6687,17984,4
6687,1698,5
6687,17114,6
6687,4944,7
6687,15893,8
6687,19244,9
6687,1605,10
6687,20372,11
6687,16673,12
6687,9353,13
6725,15865,0
6725,6707,1
6725,1714,2
6725,6651,3
6725,1063,4
6725,9559,7
6725,8332,8
6725,12721,9
6725,5401,12
6725,11002,14
6725,7385,15
6725,11483,21
6725,5429,22
6725,5254,23
6725,2292,24
6725,13164,25
6725,10176,27
6725,7868,28
6725,19426,30
6725,19033,32
6725,7918,33
6725,19527,35
6725,16765,37
6725,6285,39
6725,14579,40
6725,14572,41
6725,5193,43
6725,12071,45
6725,8659,46
6725,6826,47
6725,14683,57
6734,9007,-1
6734,9278,-1
6734,2518,-1
6734,11006,0
6734,16313,1
6734,2090,2
6734,14604,3
6734,17247,4
6734,12622,6
6734,10591,7
6734,16494,8
6734,15410,9
6734,13731,10
6734,222,11
6734,8452,12
6734,19071,13
6734,11013,14
6734,2348,16
6734,19756,17
6734,18876,18
6734,2578,19
6734,2172,20
6734,3105,22
6734,12971,24
6734,6659,25
6734,10930,27
6734,5572,28
6734,12910,29
6734,10742,30
6734,5654,31
6734,15926,33
6734,7465,34
6734,15259,35
6734,6985,36
6734,14434,38
6734,2085,39
6734,17709,40
6734,10205,41
6734,14858,42
6734,13810,43
6734,17358,44
6734,877,45
6734,16385,46
6734,316,47
6734,13592,48
6734,8456,49
6734,9441,50
6734,9392,51
6734,6444,52
6734,7889,55
6734,1357,56
6734,10921,57
6735,17515,-1
6735,7147,0
6735,9515,3
6735,6710,4
6735,682,6
6735,19200,7
6735,18921,8
6735,9985,9
6735,19289,12
6735,851,13
6735,3175,15
6735,9771,16
6735,19695,18
6735,14903,21
6735,8668,23
6735,950,26
6735,19802,29
6735,9180,30
6735,18611,35
6735,14583,38
6735,12164,39
6735,2765,43
6735,14453,45
6735,13865,46
6735,10339,47
6735,2961,51
6735,2418,53
6735,8573,54
6735,9440,56
6735,12674,57
6735,14693,59
6735,17897,61
6735,10285,62
6735,18220,64
6735,9242,65
6735,15931,67
6735,12906,68
6735,16953,69
6735,17715,70
6735,5137,71
6735,16998,72
6735,9034,80
6738,1014,0
6738,14697,1
6738,9199,3
6738,14178,10
6738,14038,12
6738,19857,13
6738,19773,14
6738,17922,18
6738,2508,19
6738,16457,21
6738,14724,22
6738,11474,24
6738,12500,25
6738,12172,26
6740,3914,-1
6740,1271,-1
6740,9619,0
6740,20054,2
6740,3691,3
6740,18938,5
6740,7199,6
6740,4253,8
6740,9880,9
6740,6149,10
6740,10630,11
6740,5086,12
6740,17734,13
6740,7558,15
6740,9246,16
6740,18758,17
6740,15988,18
6740,2551,19
6740,7961,20
6740,10834,21
6740,6821,22
6740,4672,23
6740,1992,24
6740,17869,25
6740,11162,27
6740,5355,28
6740,18856,29
6740,5496,31
6740,15746,32
6740,15467,33
6740,8971,36
6740,14556,38
6740,3242,41
6740,13074,42
6740,16732,43
6740,15290,45
6740,11885,46
6740,17414,47
6740,6672,48
6740,8672,49
6740,9473,50
6740,18852,51
6740,18645,52
6740,9245,53
6754,1466,1
6754,12815,2
6754,13204,6
6754,5749,8
6754,11428,9
6754,7482,10
6754,13798,11
6754,20541,12
6754,16149,14
6754,8047,15
6754,548,16
6754,18090,18
6754,2000,19
6754,6624,20
6754,19309,21
6754,15316,22
6754,9674,23
6754,1513,26
6754,6223,27
6754,724,29
6754,8550,30
6754,16079,31
6754,14572,33
6754,12453,34
6754,20247,35
6754,4339,36
6754,17635,38
6754,19288,39
6754,3961,40
6754,9949,41
6754,17081,42
6754,1441,43
6754,18755,44
6757,19984,-1
6757,14453,0
6757,14448,1
6757,20405,2
6757,12818,3
6757,3274,5
6757,4385,8
6757,18575,10
6757,13011,12
6757,12103,13
6757,8493,15
6757,10141,18
6757,19640,20
6757,484,24
6757,20332,27
6757,15137,29
6757,17467,30
6757,9232,31
6757,17629,34
6757,18922,35
6757,3473,36
6757,7496,39
6757,20086,43
6757,14061,44
6757,4219,46
6757,20207,47
6757,1550,50
6757,5750,51
6757,5665,52
6757,16952,53
6757,1627,54
6757,16866,59
6757,16055,61
6757,17358,62
6757,10205,63
6757,6093,66
6757,3489,68
6757,15050,72
6758,9903,0
6758,37,1
6758,19602,2
6758,10706,3
6758,5152,4
6758,4954,5
6758,4058,6
6758,1085,7
6758,16331,9
6758,8142,10
6758,9163,11
6758,8358,12
6758,9566,13
6758,7077,14
6758,460,16
6758,19431,17
6758,9525,18
6758,15781,19
6758,2980,21
6758,7889,22
6758,9669,23
6758,10608,24
6758,12639,28
6758,1714,29
6760,18902,0
6760,8138,5
6760,6005,6
6760,11133,7
6760,1944,9
6760,15526,10
6760,4148,11
6760,17560,12
6760,18361,13
6760,8356,14
6760,12075,15
6760,1344,16
6760,16457,17
6760,1476,18
6760,2730,19
6760,18830,20
6773,2672,0
6773,2595,1
6773,6971,3
6773,4128,5
6773,3511,6
6773,3001,8
6773,6318,11
6773,19603,12
6773,2161,13
6773,11571,19
6773,19107,20
6780,14430,-1
6780,7645,-1
6780,1898,0
6780,8268,1
6780,12397,2
6780,4743,3
6780,14504,4
6780,13803,6
6780,4800,8
6780,405,9
6780,20329,10
6780,14443,11
6780,18599,12
6780,13539,15
6780,8466,17
6780,9253,19
6780,2853,21
6780,1687,22
6780,7499,23
6780,19416,26
6780,509,27
6780,10357,28
6780,12623,29
6780,4804,31
6780,8709,32
6780,8045,33
6780,14907,34
6780,5750,35
6780,16521,36
6780,17563,37
6780,9173,38
6780,13401,39
6780,18773,40
6780,6606,41
6780,8456,42
6780,13128,43
6780,2508,44
6780,9003,45
6780,15050,46
6780,11543,47
6780,8502,49
6780,9231,51
6780,16024,52
6780,1701,61
6797,3653,-1
6797,7575,-1
6797,13997,-1
6797,19413,1
6797,7608,1
6797,8090,5
6797,7062,6
6797,12307,7
6797,14220,10
6797,170,11
6797,4622,12
6797,19394,13
6797,3698,15
6797,14571,16
6797,3526,22
6801,20406,0
6801,12639,1
6801,13029,2
6801,8345,3
6801,11850,4
6801,20169,5
6801,4355,6
6801,14466,7
6801,10269,8
6801,3281,9
6801,229,10
6801,19431,11
6801,18922,13
6801,13930,14
6801,20094,15
6801,1919,16
6801,20605,17
6801,10591,18
6805,3105,0
6805,10499,1
6805,11987,2
6805,14907,3
6805,12802,4
6805,4544,8
6805,18903,10
6805,9881,14
6805,7021,15
6805,5193,17
6805,3304,18
6805,16097,23
6805,19776,24
6805,17166,25
6805,7022,26
6805,13637,28
6805,9718,29
6805,8961,32
6805,13210,33
6805,10771,34
6805,4219,35
6805,18107,36
6805,8745,40
6805,19075,42
6805,11520,44
6805,16303,46
6805,11647,49
6805,1691,54
6816,15147,0
6816,5149,2
6816,10834,3
6816,8047,4
6816,2359,5
6816,12071,6
6816,16149,7
6816,12740,8
6816,17635,9
6816,17663,10
6816,8407,11
6816,9246,12
6816,18767,13
6816,7427,14
6816,8550,15
6816,19825,17
6818,11514,1
6818,4658,4
6818,15286,9
6818,3238,11
6818,2736,12
6818,18991,13
6818,11517,15
6818,10880,16
6818,14400,17
6818,1063,18
6818,15324,19
6818,13637,20
6818,14378,22
6837,10264,-1
6837,78,1
6837,12591,4
6837,6621,6
6837,3637,8
6837,6610,9
6837,18298,10
6837,15474,13
6837,4482,14
6837,12278,15
6837,19422,16
6837,11206,17
6837,3877,18
6837,17239,19
6837,15272,20
6837,10176,21
6837,8048,22
6837,16108,26
6837,2412,27
6837,19494,30
6837,17481,31
6837,14072,34
6837,9010,35
6837,2129,38
6837,20284,39
6844,3375,0
6844,387,3
6844,12119,4
6844,14306,5
6844,16331,6
6844,12618,7
6844,14796,8
6844,14255,10
6844,10449,11
6844,9672,12
6844,333,16
6844,4510,19
6844,4720,20
6844,5630,21
6844,11483,25
6844,15498,26
6844,5707,27
6844,1656,29
6844,17503,30
6844,4219,31
6844,10706,32
6844,13173,33
6844,17346,36
6844,9550,38
6844,1900,39
6844,4202,42
6844,10414,43
6844,7943,44
6844,10338,45
6844,16866,46
6844,3788,47
6844,12639,48
6844,1111,49
6844,4910,51
6863,9173,0
6863,20193,1
6863,3273,2
6863,2730,3
6863,17620,4
6863,15498,6
6863,15819,8
6863,18815,13
6863,3533,15
6863,19298,17
6863,20349,18
6863,18404,19
6863,10834,24
6863,8600,25
6863,16729,26
6874,1944,0
6874,3175,1
6874,4451,2
6874,371,4
6874,15843,5
6874,7256,9
6874,8356,12
6874,8725,14
6874,17619,16
6878,9614,1
6878,10636,2
6878,457,3
6878,17034,4
6878,17926,8
6878,5047,10
6878,19449,11
6878,2641,12
6878,13831,14
6878,20333,19
6878,15370,20
6878,3482,22
6878,13570,24
6878,5761,25
6878,9457,26
6878,16484,27
6878,11425,32
6878,1393,33
6878,8081,35
6878,17116,36
6878,8004,40
6893,1246,1
6893,10822,5
6893,6720,6
6893,12876,7
6893,7369,8
6893,9585,10
6893,18244,11
6893,6674,13
6893,1528,14
6893,10446,24
6893,16412,26
6893,12472,28
6893,1777,30
